season,week,gameday,weekday,gametime,home_team,away_team,location
2020,12,2020-12-02,Wednesday,15:40,PIT,BAL,Home
2020,13,2020-12-06,Sunday,13:00,ATL,NO,Home
2020,13,2020-12-06,Sunday,13:00,CHI,DET,Home
2020,13,2020-12-06,Sunday,13:00,HOU,IND,Home
2020,13,2020-12-06,Sunday,13:00,MIA,CIN,Home
2020,13,2020-12-06,Sunday,13:00,MIN,JAX,Home
2020,13,2020-12-06,Sunday,13:00,NYJ,LV,Home
2020,13,2020-12-06,Sunday,13:00,TEN,CLE,Home
2020,13,2020-12-06,Sunday,16:05,ARI,LA,Home
2020,13,2020-12-06,Sunday,16:05,SEA,NYG,Home
2020,13,2020-12-06,Sunday,16:25,GB,PHI,Home
2020,13,2020-12-06,Sunday,16:25,LAC,NE,Home
2020,13,2020-12-06,Sunday,20:20,KC,DEN,Home
2020,13,2020-12-07,Monday,17:00,PIT,WAS,Home
2020,13,2020-12-07,Monday,20:15,SF,BUF,Neutral
2020,13,2020-12-08,Tuesday,20:05,BAL,DAL,Home
2020,14,2020-12-10,Thursday,20:20,LA,NE,Home
2020,14,2020-12-13,Sunday,13:00,CAR,DEN,Home
2020,14,2020-12-13,Sunday,13:00,CHI,HOU,Home
2020,14,2020-12-13,Sunday,13:00,CIN,DAL,Home
2020,14,2020-12-13,Sunday,13:00,JAX,TEN,Home
2020,14,2020-12-13,Sunday,13:00,MIA,KC,Home
2020,14,2020-12-13,Sunday,13:00,NYG,ARI,Home
2020,14,2020-12-13,Sunday,13:00,TB,MIN,Home
2020,14,2020-12-13,Sunday,16:05,LV,IND,Home
2020,14,2020-12-13,Sunday,16:05,SEA,NYJ,Home
2020,14,2020-12-13,Sunday,16:25,DET,GB,Home
2020,14,2020-12-13,Sunday,16:25,LAC,ATL,Home
2020,14,2020-12-13,Sunday,16:25,PHI,NO,Home
2020,14,2020-12-13,Sunday,16:25,SF,WAS,Neutral
2020,14,2020-12-13,Sunday,20:20,BUF,PIT,Home
2020,14,2020-12-14,Monday,20:15,CLE,BAL,Home
2020,15,2020-12-17,Thursday,20:20,LV,LAC,Home
2020,15,2020-12-19,Saturday,16:30,DEN,BUF,Home
2020,15,2020-12-19,Saturday,20:15,GB,CAR,Home
2020,15,2020-12-20,Sunday,13:00,ATL,TB,Home
2020,15,2020-12-20,Sunday,13:00,BAL,JAX,Home
2020,15,2020-12-20,Sunday,13:00,DAL,SF,Home
2020,15,2020-12-20,Sunday,13:00,IND,HOU,Home
2020,15,2020-12-20,Sunday,13:00,MIA,NE,Home
2020,15,2020-12-20,Sunday,13:00,MIN,CHI,Home
2020,15,2020-12-20,Sunday,13:00,TEN,DET,Home
2020,15,2020-12-20,Sunday,13:00,WAS,SEA,Home
2020,15,2020-12-20,Sunday,16:05,ARI,PHI,Home
2020,15,2020-12-20,Sunday,16:05,LA,NYJ,Home
2020,15,2020-12-20,Sunday,16:25,NO,KC,Home
2020,15,2020-12-20,Sunday,20:20,NYG,CLE,Home
2020,15,2020-12-21,Monday,20:15,CIN,PIT,Home
2020,16,2020-12-25,Friday,16:30,NO,MIN,Home
2020,16,2020-12-26,Saturday,13:00,DET,TB,Home
2020,16,2020-12-26,Saturday,16:30,ARI,SF,Home
2020,16,2020-12-26,Saturday,20:15,LV,MIA,Home
2020,16,2020-12-27,Sunday,13:00,BAL,NYG,Home
2020,16,2020-12-27,Sunday,13:00,HOU,CIN,Home
2020,16,2020-12-27,Sunday,13:00,JAX,CHI,Home
2020,16,2020-12-27,Sunday,13:00,KC,ATL,Home
2020,16,2020-12-27,Sunday,13:00,NYJ,CLE,Home
2020,16,2020-12-27,Sunday,13:00,PIT,IND,Home
2020,16,2020-12-27,Sunday,16:05,LAC,DEN,Home
2020,16,2020-12-27,Sunday,16:05,WAS,CAR,Home
2020,16,2020-12-27,Sunday,16:25,DAL,PHI,Home
2020,16,2020-12-27,Sunday,16:25,SEA,LA,Home
2020,16,2020-12-27,Sunday,20:20,GB,TEN,Home
2020,16,2020-12-28,Monday,20:15,NE,BUF,Home
2020,17,2021-01-03,Sunday,13:00,BUF,MIA,Home
2020,17,2021-01-03,Sunday,13:00,CIN,BAL,Home
2020,17,2021-01-03,Sunday,13:00,CLE,PIT,Home
2020,17,2021-01-03,Sunday,13:00,DET,MIN,Home
2020,17,2021-01-03,Sunday,13:00,NE,NYJ,Home
2020,17,2021-01-03,Sunday,13:00,NYG,DAL,Home
2020,17,2021-01-03,Sunday,13:00,TB,ATL,Home
2020,17,2021-01-03,Sunday,16:25,CAR,NO,Home
2020,17,2021-01-03,Sunday,16:25,CHI,GB,Home
2020,17,2021-01-03,Sunday,16:25,DEN,LV,Home
2020,17,2021-01-03,Sunday,16:25,HOU,TEN,Home
2020,17,2021-01-03,Sunday,16:25,IND,JAX,Home
2020,17,2021-01-03,Sunday,16:25,KC,LAC,Home
2020,17,2021-01-03,Sunday,16:25,LA,ARI,Home
2020,17,2021-01-03,Sunday,16:25,SF,SEA,Neutral
2020,17,2021-01-03,Sunday,20:20,PHI,WAS,Home
2020,18,2021-01-09,Saturday,13:05,BUF,IND,Home
2020,18,2021-01-09,Saturday,16:40,SEA,LA,Home
2020,18,2021-01-09,Saturday,20:15,WAS,TB,Home
2020,18,2021-01-10,Sunday,13:05,TEN,BAL,Home
2020,18,2021-01-10,Sunday,16:40,NO,CHI,Home
2020,18,2021-01-10,Sunday,20:15,PIT,CLE,Home
2020,19,2021-01-16,Saturday,16:35,GB,LA,Home
2020,19,2021-01-16,Saturday,20:15,BUF,BAL,Home
2020,19,2021-01-17,Sunday,15:05,KC,CLE,Home
2020,19,2021-01-17,Sunday,18:40,NO,TB,Home
2020,20,2021-01-24,Sunday,15:05,GB,TB,Home
2020,20,2021-01-24,Sunday,18:40,KC,BUF,Home
2020,21,2021-02-07,Sunday,18:30,TB,KC,Neutral
2021,1,2021-09-09,Thursday,20:20,TB,DAL,Home
2021,1,2021-09-12,Sunday,13:00,ATL,PHI,Home
2021,1,2021-09-12,Sunday,13:00,BUF,PIT,Home
2021,1,2021-09-12,Sunday,13:00,CAR,NYJ,Home
2021,1,2021-09-12,Sunday,13:00,CIN,MIN,Home
2021,1,2021-09-12,Sunday,13:00,DET,SF,Home
2021,1,2021-09-12,Sunday,13:00,HOU,JAX,Home
2021,1,2021-09-12,Sunday,13:00,IND,SEA,Home
2021,1,2021-09-12,Sunday,13:00,TEN,ARI,Home
2021,1,2021-09-12,Sunday,13:00,WAS,LAC,Home
2021,1,2021-09-12,Sunday,16:25,KC,CLE,Home
2021,1,2021-09-12,Sunday,16:25,NE,MIA,Home
2021,1,2021-09-12,Sunday,16:25,NO,GB,Neutral
2021,1,2021-09-12,Sunday,16:25,NYG,DEN,Home
2021,1,2021-09-12,Sunday,20:20,LA,CHI,Home
2021,1,2021-09-13,Monday,20:15,LV,BAL,Home
2021,2,2021-09-16,Thursday,20:20,WAS,NYG,Home
2021,2,2021-09-19,Sunday,13:00,CAR,NO,Home
2021,2,2021-09-19,Sunday,13:00,CHI,CIN,Home
2021,2,2021-09-19,Sunday,13:00,CLE,HOU,Home
2021,2,2021-09-19,Sunday,13:00,IND,LA,Home
2021,2,2021-09-19,Sunday,13:00,JAX,DEN,Home
2021,2,2021-09-19,Sunday,13:00,MIA,BUF,Home
2021,2,2021-09-19,Sunday,13:00,NYJ,NE,Home
2021,2,2021-09-19,Sunday,13:00,PHI,SF,Home
2021,2,2021-09-19,Sunday,13:00,PIT,LV,Home
2021,2,2021-09-19,Sunday,16:05,ARI,MIN,Home
2021,2,2021-09-19,Sunday,16:05,TB,ATL,Home
2021,2,2021-09-19,Sunday,16:25,LAC,DAL,Home
2021,2,2021-09-19,Sunday,16:25,SEA,TEN,Home
2021,2,2021-09-19,Sunday,20:20,BAL,KC,Home
2021,2,2021-09-20,Monday,20:15,GB,DET,Home
2021,3,2021-09-23,Thursday,20:20,HOU,CAR,Home
2021,3,2021-09-26,Sunday,13:00,BUF,WAS,Home
2021,3,2021-09-26,Sunday,13:00,CLE,CHI,Home
2021,3,2021-09-26,Sunday,13:00,DET,BAL,Home
2021,3,2021-09-26,Sunday,13:00,JAX,ARI,Home
2021,3,2021-09-26,Sunday,13:00,KC,LAC,Home
2021,3,2021-09-26,Sunday,13:00,NE,NO,Home
2021,3,2021-09-26,Sunday,13:00,NYG,ATL,Home
2021,3,2021-09-26,Sunday,13:00,PIT,CIN,Home
2021,3,2021-09-26,Sunday,13:00,TEN,IND,Home
2021,3,2021-09-26,Sunday,16:05,DEN,NYJ,Home
2021,3,2021-09-26,Sunday,16:05,LV,MIA,Home
2021,3,2021-09-26,Sunday,16:25,LA,TB,Home
2021,3,2021-09-26,Sunday,16:25,MIN,SEA,Home
2021,3,2021-09-26,Sunday,20:20,SF,GB,Home
2021,3,2021-09-27,Monday,20:15,DAL,PHI,Home
2021,4,2021-09-30,Thursday,20:20,CIN,JAX,Home
2021,4,2021-10-03,Sunday,13:00,ATL,WAS,Home
2021,4,2021-10-03,Sunday,13:00,BUF,HOU,Home
2021,4,2021-10-03,Sunday,13:00,CHI,DET,Home
2021,4,2021-10-03,Sunday,13:00,DAL,CAR,Home
2021,4,2021-10-03,Sunday,13:00,MIA,IND,Home
2021,4,2021-10-03,Sunday,13:00,MIN,CLE,Home
2021,4,2021-10-03,Sunday,13:00,NO,NYG,Home
2021,4,2021-10-03,Sunday,13:00,NYJ,TEN,Home
2021,4,2021-10-03,Sunday,13:00,PHI,KC,Home
2021,4,2021-10-03,Sunday,16:05,LA,ARI,Home
2021,4,2021-10-03,Sunday,16:05,SF,SEA,Home
2021,4,2021-10-03,Sunday,16:25,DEN,BAL,Home
2021,4,2021-10-03,Sunday,16:25,GB,PIT,Home
2021,4,2021-10-03,Sunday,20:20,NE,TB,Home
2021,4,2021-10-04,Monday,20:15,LAC,LV,Home
2021,5,2021-10-07,Thursday,20:20,SEA,LA,Home
2021,5,2021-10-10,Sunday,09:30,ATL,NYJ,Neutral
2021,5,2021-10-10,Sunday,13:00,CAR,PHI,Home
2021,5,2021-10-10,Sunday,13:00,CIN,GB,Home
2021,5,2021-10-10,Sunday,13:00,HOU,NE,Home
2021,5,2021-10-10,Sunday,13:00,JAX,TEN,Home
2021,5,2021-10-10,Sunday,13:00,MIN,DET,Home
2021,5,2021-10-10,Sunday,13:00,PIT,DEN,Home
2021,5,2021-10-10,Sunday,13:00,TB,MIA,Home
2021,5,2021-10-10,Sunday,13:00,WAS,NO,Home
2021,5,2021-10-10,Sunday,16:05,LAC,CLE,Home
2021,5,2021-10-10,Sunday,16:05,LV,CHI,Home
2021,5,2021-10-10,Sunday,16:25,ARI,SF,Home
2021,5,2021-10-10,Sunday,16:25,DAL,NYG,Home
2021,5,2021-10-10,Sunday,20:20,KC,BUF,Home
2021,5,2021-10-11,Monday,20:15,BAL,IND,Home
2021,6,2021-10-14,Thursday,20:20,PHI,TB,Home
2021,6,2021-10-17,Sunday,09:30,JAX,MIA,Neutral
2021,6,2021-10-17,Sunday,13:00,BAL,LAC,Home
2021,6,2021-10-17,Sunday,13:00,CAR,MIN,Home
2021,6,2021-10-17,Sunday,13:00,CHI,GB,Home
2021,6,2021-10-17,Sunday,13:00,DET,CIN,Home
2021,6,2021-10-17,Sunday,13:00,IND,HOU,Home
2021,6,2021-10-17,Sunday,13:00,NYG,LA,Home
2021,6,2021-10-17,Sunday,13:00,WAS,KC,Home
2021,6,2021-10-17,Sunday,16:05,CLE,ARI,Home
2021,6,2021-10-17,Sunday,16:25,DEN,LV,Home
2021,6,2021-10-17,Sunday,16:25,NE,DAL,Home
2021,6,2021-10-17,Sunday,20:20,PIT,SEA,Home
2021,6,2021-10-18,Monday,20:15,TEN,BUF,Home
2021,7,2021-10-21,Thursday,20:20,CLE,DEN,Home
2021,7,2021-10-24,Sunday,13:00,BAL,CIN,Home
2021,7,2021-10-24,Sunday,13:00,GB,WAS,Home
2021,7,2021-10-24,Sunday,13:00,MIA,ATL,Home
2021,7,2021-10-24,Sunday,13:00,NE,NYJ,Home
2021,7,2021-10-24,Sunday,13:00,NYG,CAR,Home
2021,7,2021-10-24,Sunday,13:00,TEN,KC,Home
2021,7,2021-10-24,Sunday,16:05,LA,DET,Home
2021,7,2021-10-24,Sunday,16:05,LV,PHI,Home
2021,7,2021-10-24,Sunday,16:25,ARI,HOU,Home
2021,7,2021-10-24,Sunday,16:25,TB,CHI,Home
2021,7,2021-10-24,Sunday,20:20,SF,IND,Home
2021,7,2021-10-25,Monday,20:15,SEA,NO,Home
2021,8,2021-10-28,Thursday,20:20,ARI,GB,Home
2021,8,2021-10-31,Sunday,13:00,ATL,CAR,Home
2021,8,2021-10-31,Sunday,13:00,BUF,MIA,Home
2021,8,2021-10-31,Sunday,13:00,CHI,SF,Home
2021,8,2021-10-31,Sunday,13:00,CLE,PIT,Home
2021,8,2021-10-31,Sunday,13:00,DET,PHI,Home
2021,8,2021-10-31,Sunday,13:00,HOU,LA,Home
2021,8,2021-10-31,Sunday,13:00,IND,TEN,Home
2021,8,2021-10-31,Sunday,13:00,NYJ,CIN,Home
2021,8,2021-10-31,Sunday,16:05,LAC,NE,Home
2021,8,2021-10-31,Sunday,16:05,SEA,JAX,Home
2021,8,2021-10-31,Sunday,16:25,DEN,WAS,Home
2021,8,2021-10-31,Sunday,16:25,NO,TB,Home
2021,8,2021-10-31,Sunday,20:20,MIN,DAL,Home
2021,8,2021-11-01,Monday,20:15,KC,NYG,Home
2021,9,2021-11-04,Thursday,20:20,IND,NYJ,Home
2021,9,2021-11-07,Sunday,13:00,BAL,MIN,Home
2021,9,2021-11-07,Sunday,13:00,CAR,NE,Home
2021,9,2021-11-07,Sunday,13:00,CIN,CLE,Home
2021,9,2021-11-07,Sunday,13:00,DAL,DEN,Home
2021,9,2021-11-07,Sunday,13:00,JAX,BUF,Home
2021,9,2021-11-07,Sunday,13:00,MIA,HOU,Home
2021,9,2021-11-07,Sunday,13:00,NO,ATL,Home
2021,9,2021-11-07,Sunday,13:00,NYG,LV,Home
2021,9,2021-11-07,Sunday,16:05,PHI,LAC,Home
2021,9,2021-11-07,Sunday,16:25,KC,GB,Home
2021,9,2021-11-07,Sunday,16:25,SF,ARI,Home
2021,9,2021-11-07,Sunday,20:20,LA,TEN,Home
2021,9,2021-11-08,Monday,20:15,PIT,CHI,Home
2021,10,2021-11-11,Thursday,20:20,MIA,BAL,Home
2021,10,2021-11-14,Sunday,13:00,DAL,ATL,Home
2021,10,2021-11-14,Sunday,13:00,IND,JAX,Home
2021,10,2021-11-14,Sunday,13:00,NE,CLE,Home
2021,10,2021-11-14,Sunday,13:00,NYJ,BUF,Home
2021,10,2021-11-14,Sunday,13:00,PIT,DET,Home
2021,10,2021-11-14,Sunday,13:00,TEN,NO,Home
2021,10,2021-11-14,Sunday,13:00,WAS,TB,Home
2021,10,2021-11-14,Sunday,16:05,ARI,CAR,Home
2021,10,2021-11-14,Sunday,16:05,LAC,MIN,Home
2021,10,2021-11-14,Sunday,16:25,DEN,PHI,Home
2021,10,2021-11-14,Sunday,16:25,GB,SEA,Home
2021,10,2021-11-14,Sunday,20:20,LV,KC,Home
2021,10,2021-11-15,Monday,20:15,SF,LA,Home
2021,11,2021-11-18,Thursday,20:20,ATL,NE,Home
2021,11,2021-11-21,Sunday,13:00,BUF,IND,Home
2021,11,2021-11-21,Sunday,13:00,CAR,WAS,Home
2021,11,2021-11-21,Sunday,13:00,CHI,BAL,Home
2021,11,2021-11-21,Sunday,13:00,CLE,DET,Home
2021,11,2021-11-21,Sunday,13:00,JAX,SF,Home
2021,11,2021-11-21,Sunday,13:00,MIN,GB,Home
2021,11,2021-11-21,Sunday,13:00,NYJ,MIA,Home
2021,11,2021-11-21,Sunday,13:00,PHI,NO,Home
2021,11,2021-11-21,Sunday,13:00,TEN,HOU,Home
2021,11,2021-11-21,Sunday,16:05,LV,CIN,Home
2021,11,2021-11-21,Sunday,16:25,KC,DAL,Home
2021,11,2021-11-21,Sunday,16:25,SEA,ARI,Home
2021,11,2021-11-21,Sunday,20:20,LAC,PIT,Home
2021,11,2021-11-22,Monday,20:15,TB,NYG,Home
2021,12,2021-11-25,Thursday,12:30,DET,CHI,Home
2021,12,2021-11-25,Thursday,16:30,DAL,LV,Home
2021,12,2021-11-25,Thursday,20:20,NO,BUF,Home
2021,12,2021-11-28,Sunday,13:00,CIN,PIT,Home
2021,12,2021-11-28,Sunday,13:00,HOU,NYJ,Home
2021,12,2021-11-28,Sunday,13:00,IND,TB,Home
2021,12,2021-11-28,Sunday,13:00,JAX,ATL,Home
2021,12,2021-11-28,Sunday,13:00,MIA,CAR,Home
2021,12,2021-11-28,Sunday,13:00,NE,TEN,Home
2021,12,2021-11-28,Sunday,13:00,NYG,PHI,Home
2021,12,2021-11-28,Sunday,16:05,DEN,LAC,Home
2021,12,2021-11-28,Sunday,16:25,GB,LA,Home
2021,12,2021-11-28,Sunday,16:25,SF,MIN,Home
2021,12,2021-11-28,Sunday,20:20,BAL,CLE,Home
2021,12,2021-11-29,Monday,20:15,WAS,SEA,Home
2021,13,2021-12-02,Thursday,20:20,NO,DAL,Home
2021,13,2021-12-05,Sunday,13:00,ATL,TB,Home
2021,13,2021-12-05,Sunday,13:00,CHI,ARI,Home
2021,13,2021-12-05,Sunday,13:00,CIN,LAC,Home
2021,13,2021-12-05,Sunday,13:00,DET,MIN,Home
2021,13,2021-12-05,Sunday,13:00,HOU,IND,Home
2021,13,2021-12-05,Sunday,13:00,MIA,NYG,Home
2021,13,2021-12-05,Sunday,13:00,NYJ,PHI,Home
2021,13,2021-12-05,Sunday,16:05,LA,JAX,Home
2021,13,2021-12-05,Sunday,16:05,LV,WAS,Home
2021,13,2021-12-05,Sunday,16:25,PIT,BAL,Home
2021,13,2021-12-05,Sunday,16:25,SEA,SF,Home
2021,13,2021-12-05,Sunday,20:20,KC,DEN,Home
2021,13,2021-12-06,Monday,20:15,BUF,NE,Home
2021,14,2021-12-09,Thursday,20:20,MIN,PIT,Home
2021,14,2021-12-12,Sunday,13:00,CAR,ATL,Home
2021,14,2021-12-12,Sunday,13:00,CLE,BAL,Home
2021,14,2021-12-12,Sunday,13:00,HOU,SEA,Home
2021,14,2021-12-12,Sunday,13:00,KC,LV,Home
2021,14,2021-12-12,Sunday,13:00,NYJ,NO,Home
2021,14,2021-12-12,Sunday,13:00,TEN,JAX,Home
2021,14,2021-12-12,Sunday,13:00,WAS,DAL,Home
2021,14,2021-12-12,Sunday,16:05,DEN,DET,Home
2021,14,2021-12-12,Sunday,16:05,LAC,NYG,Home
2021,14,2021-12-12,Sunday,16:25,CIN,SF,Home
2021,14,2021-12-12,Sunday,16:25,TB,BUF,Home
2021,14,2021-12-12,Sunday,20:20,GB,CHI,Home
2021,14,2021-12-13,Monday,20:15,ARI,LA,Home
2021,15,2021-12-16,Thursday,20:20,LAC,KC,Home
2021,15,2021-12-18,Saturday,20:20,IND,NE,Home
2021,15,2021-12-19,Sunday,13:00,BUF,CAR,Home
2021,15,2021-12-19,Sunday,13:00,DET,ARI,Home
2021,15,2021-12-19,Sunday,13:00,JAX,HOU,Home
2021,15,2021-12-19,Sunday,13:00,MIA,NYJ,Home
2021,15,2021-12-19,Sunday,13:00,NYG,DAL,Home
2021,15,2021-12-19,Sunday,13:00,PIT,TEN,Home
2021,15,2021-12-19,Sunday,16:05,DEN,CIN,Home
2021,15,2021-12-19,Sunday,16:05,SF,ATL,Home
2021,15,2021-12-19,Sunday,16:25,BAL,GB,Home
2021,15,2021-12-19,Sunday,20:20,TB,NO,Home
2021,15,2021-12-20,Monday,17:00,CLE,LV,Home
2021,15,2021-12-20,Monday,20:15,CHI,MIN,Home
2021,15,2021-12-21,Tuesday,19:00,LA,SEA,Home
2021,15,2021-12-21,Tuesday,19:00,PHI,WAS,Home
2021,16,2021-12-23,Thursday,20:20,TEN,SF,Home
2021,16,2021-12-25,Saturday,16:30,GB,CLE,Home
2021,16,2021-12-25,Saturday,20:15,ARI,IND,Home
2021,16,2021-12-26,Sunday,13:00,ATL,DET,Home
2021,16,2021-12-26,Sunday,13:00,CAR,TB,Home
2021,16,2021-12-26,Sunday,13:00,CIN,BAL,Home
2021,16,2021-12-26,Sunday,13:00,HOU,LAC,Home
2021,16,2021-12-26,Sunday,13:00,MIN,LA,Home
2021,16,2021-12-26,Sunday,13:00,NE,BUF,Home
2021,16,2021-12-26,Sunday,13:00,NYJ,JAX,Home
2021,16,2021-12-26,Sunday,13:00,PHI,NYG,Home
2021,16,2021-12-26,Sunday,16:05,SEA,CHI,Home
2021,16,2021-12-26,Sunday,16:25,KC,PIT,Home
2021,16,2021-12-26,Sunday,16:25,LV,DEN,Home
2021,16,2021-12-26,Sunday,20:20,DAL,WAS,Home
2021,16,2021-12-27,Monday,20:15,NO,MIA,Home
2021,17,2022-01-02,Sunday,13:00,BAL,LA,Home
2021,17,2022-01-02,Sunday,13:00,BUF,ATL,Home
2021,17,2022-01-02,Sunday,13:00,CHI,NYG,Home
2021,17,2022-01-02,Sunday,13:00,CIN,KC,Home
2021,17,2022-01-02,Sunday,13:00,IND,LV,Home
2021,17,2022-01-02,Sunday,13:00,NE,JAX,Home
2021,17,2022-01-02,Sunday,13:00,NYJ,TB,Home
2021,17,2022-01-02,Sunday,13:00,TEN,MIA,Home
2021,17,2022-01-02,Sunday,13:00,WAS,PHI,Home
2021,17,2022-01-02,Sunday,16:05,LAC,DEN,Home
2021,17,2022-01-02,Sunday,16:05,SF,HOU,Home
2021,17,2022-01-02,Sunday,16:25,DAL,ARI,Home
2021,17,2022-01-02,Sunday,16:25,NO,CAR,Home
2021,17,2022-01-02,Sunday,16:25,SEA,DET,Home
2021,17,2022-01-02,Sunday,20:20,GB,MIN,Home
2021,17,2022-01-03,Monday,20:15,PIT,CLE,Home
2021,18,2022-01-08,Saturday,16:30,DEN,KC,Home
2021,18,2022-01-08,Saturday,20:15,PHI,DAL,Home
2021,18,2022-01-09,Sunday,13:00,BAL,PIT,Home
2021,18,2022-01-09,Sunday,13:00,CLE,CIN,Home
2021,18,2022-01-09,Sunday,13:00,DET,GB,Home
2021,18,2022-01-09,Sunday,13:00,HOU,TEN,Home
2021,18,2022-01-09,Sunday,13:00,JAX,IND,Home
2021,18,2022-01-09,Sunday,13:00,MIN,CHI,Home
2021,18,2022-01-09,Sunday,13:00,NYG,WAS,Home
2021,18,2022-01-09,Sunday,16:25,ARI,SEA,Home
2021,18,2022-01-09,Sunday,16:25,ATL,NO,Home
2021,18,2022-01-09,Sunday,16:25,BUF,NYJ,Home
2021,18,2022-01-09,Sunday,16:25,LA,SF,Home
2021,18,2022-01-09,Sunday,16:25,MIA,NE,Home
2021,18,2022-01-09,Sunday,16:25,TB,CAR,Home
2021,18,2022-01-09,Sunday,20:20,LV,LAC,Home
2021,19,2022-01-15,Saturday,16:30,CIN,LV,Home
2021,19,2022-01-15,Saturday,20:15,BUF,NE,Home
2021,19,2022-01-16,Sunday,13:00,TB,PHI,Home
2021,19,2022-01-16,Sunday,16:30,DAL,SF,Home
2021,19,2022-01-16,Sunday,20:15,KC,PIT,Home
2021,19,2022-01-17,Monday,20:15,LA,ARI,Home
2021,20,2022-01-22,Saturday,16:30,TEN,CIN,Home
2021,20,2022-01-22,Saturday,20:15,GB,SF,Home
2021,20,2022-01-23,Sunday,15:00,TB,LA,Home
2021,20,2022-01-23,Sunday,18:30,KC,BUF,Home
2021,21,2022-01-30,Sunday,15:00,KC,CIN,Home
2021,21,2022-01-30,Sunday,18:30,LA,SF,Home
2021,22,2022-02-13,Sunday,18:30,CIN,LA,Neutral
